Volume_Class 0 values,Estimateddensity_Class 0 values,Minimal_Class 0 values,Maximal_Class 0 values,Positivesurfacearea_Class 0 values,Negativesurfacearea_Class 0 values,Overallaveragevalue_Class 0 values,Positiveaveragevalue_Class 0 values,Negativeaveragevalue_Class 0 values,Overallvariance_Class 0 values,Positivevariance_Class 0 values,Negativevariance_Class 0 values,Balanceofcharges_Class 0 values,Product_Class 0 values,Molecularpolarityindex_Class 0 values,Nonpolarsurfacearea_Class 0 values,Polarsurfacearea_Class 0 values,Volume_Class 1 values,Estimateddensity_Class 1 values,Minimal_Class 1 values,Maximal_Class 1 values,Positivesurfacearea_Class 1 values,Negativesurfacearea_Class 1 values,Overallaveragevalue_Class 1 values,Positiveaveragevalue_Class 1 values,Negativeaveragevalue_Class 1 values,Overallvariance_Class 1 values,Positivevariance_Class 1 values,Negativevariance_Class 1 values,Balanceofcharges_Class 1 values,Product_Class 1 values,Molecularpolarityindex_Class 1 values,Nonpolarsurfacearea_Class 1 values,Polarsurfacearea_Class 1 values
2591.09027,1.7441,-45.96139,68.68225,621.07757,668.20564,0.00085238,0.03078835,-0.02697223,0.00062991,0.00037952,0.0002504,0.23949579,0.00015086,0.78397478,92.36,268.68,3517.95867,1.6288,-34.54579,56.46106,851.50132,860.626,0.00317006,0.02449293,-0.01792675,0.00062037,0.0004695,0.00015087,0.18405436,0.00011418,0.57667294,237.26,242.18
2254.12446,1.7809,-55.9904,32.21965,636.03691,502.34734,-0.00064892,0.01772611,-0.02391409,0.00054391,0.00012884,0.00041506,0.1807718,9.832e-05,0.55665633,138.97,179.81,2495.71284,1.5211,-38.32114,25.72982,565.19449,651.41612,-7.762e-05,0.01743884,-0.0152756,0.00025253,0.0001184,0.00013413,0.24902995,6.289e-05,0.44301666,189.36,151.32
2666.96248,2.0178,-59.56795,69.5621,618.07241,738.09484,0.00049208,0.02347769,-0.01875581,0.00096714,0.00044447,0.00052268,0.24836501,0.0002402,0.56893024,211.33,168.44,3232.26481,1.4334,-78.72545,56.7363,880.18885,645.11501,0.00213296,0.03103002,-0.03729392,0.0015682,0.00052218,0.00104602,0.22210425,0.0003483,0.91645993,143.97,283.16
2098.14017,1.9238,-49.67402,56.83368,500.14441,541.74604,0.00010625,0.02670259,-0.0244477,0.00061292,0.00031211,0.00030082,0.24991517,0.00015318,0.69471005,92.74,199.02,3654.33227,1.4337,-48.27908,33.57661,1034.36382,662.33692,0.00255968,0.02159135,-0.02716185,0.00064872,0.00014547,0.00050325,0.1739553,0.00011285,0.6467029,181.45,293.67
2378.87587,2.0167,-43.09666,40.82441,509.55734,666.93488,-0.00191124,0.0239274,-0.02165271,0.00040481,0.00021097,0.00019384,0.24955216,0.00010102,0.61600898,117.67,211.78,3372.40267,1.4736,-64.03825,69.70579,894.7932,726.71959,0.00264173,0.02665467,-0.02692486,0.00104544,0.00047425,0.00057119,0.24785051,0.00025911,0.72860558,190.32,263.75
3448.80689,1.7379,-57.92718,65.54728,776.33128,866.67466,0.00262429,0.03695334,-0.02812626,0.00115197,0.00055929,0.00059267,0.24979009,0.00028775,0.87884918,152.73,307.36,3750.17131,1.4837,-51.06178,70.04575,985.35617,804.00571,0.00375485,0.02362465,-0.02059677,0.00061245,0.00030724,0.00030522,0.24999728,0.00015311,0.60583823,207.44,293.63
2505.58969,1.7993,-37.5263,33.75634,575.88682,643.9246,0.00070462,0.01916104,-0.01580168,0.00036467,0.0002006,0.00016407,0.24749179,9.025e-05,0.4731426,185.81,155.78,4250.34051,1.4544,-55.35021,36.65224,1071.16567,846.92629,0.00144667,0.02545157,-0.02891398,0.00086898,0.00024389,0.00062509,0.20189001,0.00017544,0.73417364,199.31,337.82
3602.46455,1.6034,-54.45083,66.46098,977.94656,755.76765,0.00631431,0.0300755,-0.02443215,0.00078559,0.00032038,0.00046521,0.24150316,0.00018972,0.75145402,168.53,316.96,4250.34051,1.4544,-55.35021,36.65224,1071.16567,846.92629,0.00144667,0.02545157,-0.02891398,0.00086898,0.00024389,0.00062509,0.20189001,0.00017544,0.73417364,199.31,337.82
3732.65921,1.5895,-63.77206,64.61605,852.07676,829.19983,0.00044483,0.03138316,-0.03134706,0.00092972,0.0003739,0.00055582,0.24042845,0.00022353,0.85349466,135.06,335.75,3362.65193,1.5011,-52.47459,37.77662,842.06502,743.48978,-0.00214839,0.01949807,-0.02666483,0.00065634,0.00015648,0.00049986,0.18157064,0.00011917,0.62201608,184.97,259.03
3288.53984,1.7258,-49.89306,65.68165,912.29624,735.22556,0.00516642,0.03281444,-0.0291403,0.00094663,0.00045892,0.00048771,0.24976869,0.00023644,0.8483099,143.05,318.3,2741.70456,1.5425,-58.19259,57.52113,678.70739,657.73112,-0.0034445,0.02288674,-0.03061549,0.00082323,0.00028993,0.0005333,0.22815068,0.00018782,0.72628427,144.44,229.8
1996.56065,1.8143,-48.53617,80.0737,524.69793,463.9908,0.00125162,0.02025438,-0.02023741,0.000923,0.00053556,0.00038744,0.2435615,0.00022481,0.55093304,154.98,121.88,4062.30622,1.4086,-53.18417,72.91288,1123.16981,746.24935,0.00347784,0.02512703,-0.02910606,0.00094578,0.00036001,0.00058577,0.2357551,0.00022297,0.72696328,194.1,329.39
2317.38671,1.6599,-59.22827,65.95869,608.51346,504.91214,0.00075173,0.02260009,-0.02557963,0.00089637,0.00032442,0.00057194,0.23093666,0.000207,0.65174635,135.15,176.64,2786.10739,1.6719,-46.14245,40.63771,681.56105,658.02311,0.0024961,0.02032932,-0.01597504,0.00040154,0.00021035,0.00019119,0.24943076,0.00010016,0.49498688,194.66,180.46
2735.96559,1.6682,-49.70822,42.43989,700.59157,685.32554,0.00374684,0.02940168,-0.02247948,0.0005997,0.0003161,0.0002836,0.24926586,0.00014948,0.70691647,135.89,252.2,3077.16236,1.5492,-60.30842,55.38526,807.20603,655.75181,0.00524987,0.02901904,-0.02400908,0.00092256,0.00044057,0.00048198,0.24949623,0.00023017,0.72854105,153.31,256.36
3271.95967,1.6794,-46.1915,38.0713,990.89075,670.90123,0.00454594,0.02331864,-0.02318049,0.00061527,0.00024481,0.00037045,0.2395753,0.0001474,0.63301488,210.38,254.97,2316.44727,1.6267,-39.11905,65.58706,539.40117,625.8387,0.00082404,0.02453432,-0.01961151,0.00065226,0.00043436,0.0002179,0.22246606,0.00014511,0.59566609,150.84,175.46
2312.1527,1.6637,-58.67954,65.64698,571.01976,570.34772,-0.00043238,0.02263208,-0.02352401,0.00086863,0.00034726,0.00052137,0.23995648,0.00020843,0.62797846,145.53,174.09,3189.41935,1.4701,-66.88784,56.46513,719.29498,843.29106,-0.00385722,0.01908275,-0.02342414,0.00067026,0.00021198,0.00045828,0.21624156,0.00014494,0.58302276,198.07,239.5
2657.61043,1.6795,-70.09952,73.72561,676.08544,658.69423,-0.00181705,0.02411364,-0.02843237,0.00119944,0.00053656,0.00066287,0.2472274,0.00029653,0.71415925,167.43,206.34,2702.19007,1.5855,-85.46202,86.43917,840.71023,465.84808,0.01066819,0.03995336,-0.0421824,0.00227542,0.00053767,0.00173775,0.18045973,0.00041062,1.1088126,86.82,279.06
3382.99785,1.5748,-51.5427,35.06613,985.40867,628.37225,0.00741098,0.02650804,-0.02253687,0.00066404,0.00022173,0.00044231,0.2224146,0.00014769,0.67924372,179.34,272.56,2186.23825,1.5496,-47.00814,44.68362,686.76113,362.57919,0.00664906,0.02991239,-0.03741402,0.00074055,0.0003057,0.00043485,0.24239643,0.00017951,0.8844906,68.11,225.74
2763.39687,1.6922,-60.80567,46.39712,796.45156,580.93406,0.00321674,0.02496497,-0.02659976,0.00077668,0.00020953,0.00056716,0.19699529,0.000153,0.69809365,146.76,238.95,2186.23825,1.5496,-47.00814,44.68362,686.76113,362.57919,0.00664906,0.02991239,-0.03741402,0.00074055,0.0003057,0.00043485,0.24239643,0.00017951,0.8844906,68.11,225.74
3130.20693,1.6481,-81.68372,73.30992,924.7307,592.13208,0.00838083,0.032636,-0.02949838,0.0015263,0.00057348,0.00095281,0.23455827,0.00035801,0.85474163,157.65,267.12,3008.38681,1.6254,-51.43098,43.99662,652.03315,836.65988,-0.00319284,0.02485362,-0.02505026,0.00054589,0.00027955,0.00026634,0.24985341,0.00013639,0.67930858,144.2,272.68
2893.56516,1.7635,-59.86475,51.18782,719.32284,626.61307,0.00032363,0.01970728,-0.0219279,0.00081178,0.00026857,0.00054321,0.22138428,0.00017972,0.56439435,213.63,163.27,3021.4729,1.5276,-43.03764,59.35933,646.83294,812.74994,0.00126666,0.0251343,-0.01772858,0.00053928,0.00036606,0.00017322,0.21803022,0.00011758,0.57172527,186.58,222.14
2562.9055,1.689,-53.01603,66.72072,747.4156,487.05922,0.00257497,0.02249641,-0.02799543,0.00077181,0.00028441,0.0004874,0.23270558,0.0001796,0.67119706,138.27,207.42,2111.91285,1.4447,-44.77049,40.11117,590.47024,467.88973,0.00200937,0.02353983,-0.02516176,0.00063116,0.00021046,0.0004207,0.22226036,0.00014028,0.66006291,110.61,185.76
1743.13987,1.8972,-47.58216,63.92191,425.4121,494.62327,0.00027177,0.03540801,-0.02994796,0.00070027,0.00051169,0.00018858,0.19677501,0.0001378,0.88362482,38.6,219.03,3286.59552,1.4847,-47.69193,31.73993,862.79599,653.41705,-6.559e-05,0.0163934,-0.02179865,0.00048355,9.992e-05,0.00038364,0.16393301,7.927e-05,0.50947359,216.42,208.16
2749.64793,1.6641,-70.19923,50.30482,775.90056,483.46557,0.00207019,0.03080533,-0.04404603,0.00106056,0.00038073,0.00067983,0.23011617,0.00024405,0.97657253,81.2,271.46,3064.21105,1.6905,-52.93441,77.62321,813.36247,697.58353,0.00364445,0.02630916,-0.02278196,0.00085504,0.00046319,0.00039185,0.24825975,0.00021227,0.67159587,178.17,244.94
2717.34802,1.7457,-61.40722,52.73318,757.99403,607.19202,-0.00337447,0.01673556,-0.02847901,0.00095863,0.00014945,0.00080917,0.13159734,0.00012615,0.59752604,200.64,181.65,3064.21105,1.6905,-52.93441,77.62321,813.36247,697.58353,0.00364445,0.02630916,-0.02278196,0.00085504,0.00046319,0.00039185,0.24825975,0.00021227,0.67159587,178.17,244.94
3320.6105,1.7732,-47.9354,71.37938,869.78381,779.45207,0.00211048,0.0267082,-0.02533791,0.00087135,0.00039932,0.00047203,0.2482591,0.00021632,0.70914448,187.56,274.28,2966.13259,1.5581,-49.09046,66.93556,801.65576,629.20746,0.00264527,0.02369549,-0.02417423,0.00055374,0.00022916,0.00032458,0.24257688,0.00013432,0.65051564,131.13,269.55
2363.65251,1.8216,-35.29341,65.86111,516.50914,699.45891,0.00056203,0.02538457,-0.01776794,0.00053116,0.00038465,0.00014651,0.1997483,0.0001061,0.5715281,153.04,187.47,3414.674,1.6044,-48.76312,74.18483,916.24921,738.12042,0.00481049,0.03055694,-0.0271493,0.0009168,0.00047054,0.00044627,0.24982486,0.00022904,0.79012545,155.15,308.12
3380.10068,1.6093,-52.20756,66.99327,934.08167,692.48443,0.00731459,0.02963513,-0.02279324,0.00081305,0.0003609,0.00045214,0.24685142,0.0002007,0.72715082,176.51,278.98,3890.10415,1.3699,-52.62651,53.136,933.14987,847.51225,0.00011849,0.01858189,-0.02021056,0.00049751,0.00021128,0.00028623,0.24432562,0.00012156,0.52673235,243.1,255.54
2013.47812,1.8543,-61.53035,61.31013,520.22746,544.19732,0.00369844,0.03500911,-0.02623311,0.00103215,0.00053642,0.00049573,0.24961138,0.00025764,0.83055394,107.36,190.71,2014.8124,1.6812,-54.48621,48.79554,619.96144,407.28788,0.00212115,0.0271595,-0.03599147,0.00115603,0.00027906,0.00087697,0.18312322,0.0002117,0.83433466,97.13,190.53
1550.67932,2.1041,-33.77869,53.23989,372.57827,422.56335,0.00257102,0.02489718,-0.01711418,0.00058104,0.00038519,0.00019584,0.22345064,0.00012983,0.5649369,108.75,113.91,4364.19207,1.6573,-54.00358,67.20449,1031.95168,1049.48487,-0.00082513,0.0233784,-0.0246243,0.00089634,0.00040482,0.00049152,0.2476609,0.00022199,0.65325268,278.53,304.33
2543.09554,1.7989,-36.27872,54.04106,648.6721,625.9744,0.00569889,0.02987904,-0.01935803,0.00066025,0.00045955,0.00020069,0.21157175,0.00013969,0.6724534,143.26,213.68,3797.57722,1.4252,-53.31685,67.1192,1006.66535,758.08513,0.00392761,0.02525503,-0.02439318,0.0007537,0.00040401,0.00034968,0.2487009,0.00018745,0.67714992,197.01,297.17
2709.7232,1.7547,-54.21639,40.04701,741.14676,515.04404,0.00528358,0.02752741,-0.02672522,0.00072369,0.0002266,0.0004971,0.2150723,0.00015565,0.74010908,111.32,240.44,3797.57722,1.4252,-53.31685,67.1192,1006.66535,758.08513,0.00392761,0.02525503,-0.02439318,0.0007537,0.00040401,0.00034968,0.2487009,0.00018745,0.67714992,197.01,297.17
1940.96137,1.7909,-49.33254,71.43803,458.87826,542.06622,0.0017667,0.02921155,-0.02146633,0.00109674,0.00067488,0.00042186,0.23669336,0.00025959,0.68074969,138.36,141.94,3493.8876,1.4194,-83.82329,53.87152,1025.84468,590.68652,0.001278,0.02808171,-0.04527198,0.00152776,0.00030145,0.00122631,0.15838071,0.00024197,0.93506752,108.79,343.88
2279.82027,1.6921,-61.19863,49.33,619.6724,515.07463,-0.00089738,0.0161289,-0.02138124,0.00054287,0.00014862,0.00039425,0.19881671,0.00010793,0.50376419,170.6,147.16,2610.97083,1.4736,-47.77196,79.13148,746.91597,537.66993,0.00466531,0.02686016,-0.02616716,0.00087778,0.0004863,0.00039149,0.24708343,0.00021689,0.72300921,121.29,238.43
1787.32888,1.813,-31.42804,54.31183,377.53824,578.46903,0.00163672,0.03742491,-0.02172047,0.00058793,0.00046382,0.00012412,0.16654024,9.791e-05,0.75980538,73.43,194.28,3407.92667,1.6029,-38.60015,41.23721,806.23684,831.58047,0.00052011,0.01898375,-0.01738082,0.00032592,0.0001835,0.00014241,0.24602646,8.018e-05,0.49442766,225.48,233.15
2478.15388,2.0403,-58.02651,64.22084,530.85449,721.61102,0.00189554,0.03105726,-0.01955733,0.00099071,0.00058465,0.00040606,0.24187636,0.00023963,0.66481622,174.73,175.99,2471.03726,1.5027,-55.92561,76.01297,592.37401,631.36861,-0.00159444,0.02450471,-0.02608166,0.00112289,0.00055218,0.00057071,0.24993191,0.00028064,0.68894631,155.85,186.83
2358.18325,1.9213,-42.65679,61.0107,609.38108,580.85233,0.00126171,0.02447323,-0.02308985,0.00070636,0.00037502,0.00033134,0.24904386,0.00017591,0.64757967,138.13,195.17,2828.22179,1.4438,-63.96625,61.61732,827.05883,515.31313,0.00112698,0.02012649,-0.02936655,0.00082728,0.00022076,0.00060652,0.19564231,0.00016185,0.64419104,148.18,227.73
3289.43853,1.8014,-43.95186,49.3609,812.29602,793.91345,0.0029682,0.02277684,-0.0172991,0.00052577,0.00031094,0.00021483,0.24164577,0.00012705,0.54611379,229.97,219.81,3602.15261,1.4575,-52.03849,32.56744,1111.02101,498.19608,0.00400341,0.02085108,-0.03356837,0.00060843,0.00011619,0.00049224,0.15449997,9.4e-05,0.67452165,146.17,304.46
2100.75883,1.7667,-72.18224,55.77287,555.95672,552.17878,0.00081161,0.03126466,-0.0298498,0.00125229,0.00044261,0.00080968,0.22852044,0.00028617,0.83157016,113.68,196.63,3602.15261,1.4575,-52.03849,32.56744,1111.02101,498.19608,0.00400341,0.02085108,-0.03356837,0.00060843,0.00011619,0.00049224,0.15449997,9.4e-05,0.67452165,146.17,304.46
2157.61478,1.71,-58.66279,66.69857,564.26494,501.09663,0.00079141,0.02436016,-0.02574842,0.00092582,0.00036346,0.00056235,0.23846259,0.00022077,0.68064197,126.21,172.12,3022.95343,1.4472,-48.13805,42.55594,883.35216,620.26012,0.0028112,0.01861082,-0.01969004,0.00046246,0.00016659,0.00029587,0.23046273,0.00010658,0.51854044,206.23,214.83
2007.70871,1.7594,-44.04293,74.55505,536.96646,471.70888,0.00381374,0.02296734,-0.01798963,0.00091303,0.00056265,0.00035037,0.2364861,0.00021592,0.56162949,161.95,120.5,4139.61125,1.4023,-62.42179,35.75946,1041.65934,920.26012,-0.00076174,0.02033333,-0.02463964,0.00059234,0.00014032,0.00045202,0.18077744,0.00010708,0.60826294,216.61,332.78
2991.72511,1.803,-41.52387,39.4321,703.47688,745.80924,0.00231218,0.02150725,-0.01579336,0.00036607,0.00021128,0.00015479,0.2440469,8.934e-05,0.50522991,207.1,198.74,2871.72364,1.5778,-87.58201,82.24638,749.66108,671.82484,-0.00171874,0.03056259,-0.03774011,0.0018242,0.00071163,0.00111256,0.23792389,0.00043402,0.92395823,126.42,271.63
2631.39502,1.7302,-51.23657,60.44043,627.8731,708.93411,0.00028005,0.02324929,-0.02006283,0.00062198,0.00032166,0.00030033,0.24970594,0.00015531,0.58666245,176.25,198.09,2626.91724,1.533,-66.02231,72.8209,845.39619,439.79489,0.00517153,0.02498642,-0.03291766,0.00115657,0.00037575,0.00078082,0.21933314,0.00025367,0.75376901,127.28,232.61
2382.94674,1.7457,-65.32904,59.74687,597.35014,661.79952,0.00042172,0.03332439,-0.02927672,0.00117702,0.00047784,0.00069918,0.24115905,0.00028385,0.84891255,120.54,232.06,3391.4856,1.3662,-51.9394,44.46891,936.61742,571.41939,0.00375433,0.02074213,-0.02409049,0.0006168,0.00014818,0.00046861,0.18252683,0.00011258,0.59894637,162.88,259.41
2813.66526,1.7458,-64.00904,57.06433,769.89069,668.56874,0.00367452,0.03298404,-0.03007688,0.00106457,0.00042021,0.00064437,0.23891539,0.00025434,0.86077348,135.05,267.76,3391.4856,1.3662,-51.9394,44.46891,936.61742,571.41939,0.00375433,0.02074213,-0.02409049,0.0006168,0.00014818,0.00046861,0.18252683,0.00011258,0.59894637,162.88,259.41
3020.91541,1.5742,-79.60703,36.58534,921.55042,543.10397,0.00605891,0.02500087,-0.02608222,0.00109694,0.00019203,0.00090491,0.14441117,0.00015841,0.69121929,166.32,243.83,2279.22708,1.4567,-58.83956,87.84422,583.401,558.58046,0.00374883,0.03505204,-0.02894534,0.00158306,0.00093049,0.00065257,0.24229469,0.00038357,0.87253457,118.64,201.15
2955.09424,1.9383,-78.84105,89.12276,791.26783,681.82671,0.00287917,0.03040426,-0.02906402,0.00122547,0.00052605,0.00069942,0.24499656,0.00030024,0.81046192,138.89,273.62,4170.6647,1.4981,-90.70529,59.99681,1074.38884,860.20205,-0.00457963,0.03574638,-0.05494666,0.00246848,0.00048219,0.00198629,0.15718122,0.000388,1.20501934,116.02,425.72
2081.90578,1.8098,-59.68858,42.26345,524.8106,458.40897,0.00226453,0.03102168,-0.03065816,0.00083861,0.00025869,0.00057992,0.21331701,0.00017889,0.83953091,75.62,199.71,4146.50362,1.5284,-57.75562,53.04447,1030.64564,837.5035,-0.00017383,0.01985986,-0.02482763,0.00075712,0.00018177,0.00057535,0.18244326,0.00013813,0.60101641,240.51,282.63
2336.36481,1.795,-55.26045,35.44368,613.42572,562.27366,0.0006988,0.024314,-0.02506477,0.00069154,0.00026144,0.0004301,0.23513014,0.0001626,0.67138797,120.93,208.3,4146.50362,1.5284,-57.75562,53.04447,1030.64564,837.5035,-0.00017383,0.01985986,-0.02482763,0.00075712,0.00018177,0.00057535,0.18244326,0.00013813,0.60101641,240.51,282.63
2955.52483,1.9423,-65.1776,69.24408,615.64868,868.76802,0.00026617,0.03177826,-0.02206474,0.00110819,0.00054431,0.00056387,0.24992213,0.00027696,0.71003577,197.1,218.57,5090.4746,1.4611,-55.06503,88.21224,1286.74131,1004.12192,0.00517139,0.02989123,-0.02650609,0.00110136,0.00067846,0.0004229,0.23653887,0.00026051,0.77300647,227.89,413.62
2535.75913,1.7247,-45.37731,54.54711,616.92038,620.85612,0.0002058,0.01981008,-0.0192742,0.00055672,0.00021318,0.00034354,0.23629269,0.00013155,0.53174558,182.83,163.78,2933.04987,1.4648,-58.12435,28.58399,778.52722,642.57355,-0.00148493,0.02012496,-0.02766698,0.00059694,0.00012864,0.0004683,0.16905814,0.00010092,0.6404255,147.37,250.57
1715.65527,1.8756,-77.59151,85.49522,412.77044,495.71143,0.00114289,0.03309372,-0.02546202,0.00172012,0.00092528,0.00079484,0.24856227,0.00042756,0.78721171,122.74,131.66,2933.04987,1.4648,-58.12435,28.58399,778.52722,642.57355,-0.00148493,0.02012496,-0.02766698,0.00059694,0.00012864,0.0004683,0.16905814,0.00010092,0.6404255,147.37,250.57
2905.76569,1.5749,-51.61238,32.40673,874.07649,490.24082,0.00553685,0.01959803,-0.01953359,0.00050754,0.00012091,0.00038663,0.18147118,9.21e-05,0.53265945,188.57,193.48,4848.98068,1.3998,-69.22514,36.53216,1159.92528,928.40495,-0.00173704,0.02100831,-0.0301545,0.00084136,0.00018724,0.00065411,0.17301992,0.00014557,0.68230958,232.78,352.01
2437.02866,1.6474,-57.72503,47.95613,636.10642,579.11108,-0.00015298,0.01636328,-0.01829474,0.00049948,0.00015588,0.0003436,0.21468787,0.00010723,0.47031372,195.03,145.26,2514.90085,1.4409,-53.94671,59.696,707.04606,511.16618,0.00235838,0.0245238,-0.02830088,0.00098667,0.00031961,0.00066706,0.21899957,0.00021608,0.71045317,142.8,198.33
3141.3978,1.7923,-51.22402,42.92719,827.00475,617.44449,0.00203387,0.03254306,-0.03883012,0.00078278,0.00026986,0.00051292,0.22589633,0.00017683,0.9586714,79.24,325.25,1984.79207,1.6502,-50.43962,45.6427,505.86413,485.78658,0.00284308,0.03651591,-0.03222146,0.00095719,0.00036168,0.00059551,0.23508132,0.00022502,0.93640246,71.41,206.28
3237.65807,1.635,-62.92326,64.95907,657.76085,877.58639,-0.0027176,0.02817953,-0.02587535,0.00092406,0.00051954,0.00040452,0.24612654,0.00022744,0.7309655,162.05,267.89,1984.79207,1.6502,-50.43962,45.6427,505.86413,485.78658,0.00284308,0.03651591,-0.03222146,0.00095719,0.00036168,0.00059551,0.23508132,0.00022502,0.93640246,71.41,206.28
2285.85403,1.7072,-38.37041,46.68913,686.36805,518.59786,0.00279655,0.02061731,-0.02078935,0.00041583,0.00021177,0.00020405,0.24991383,0.00010392,0.56304045,148.27,189.16,4351.87432,1.4333,-48.59692,64.82819,1063.07083,915.99025,0.00141995,0.0226511,-0.02322028,0.00056615,0.00034664,0.00021951,0.23739554,0.0001344,0.62353638,229.26,324.94
2193.29675,1.8507,-34.0119,73.17279,572.61027,520.88309,0.00562298,0.02594925,-0.01672183,0.00063253,0.00048016,0.00015237,0.18285925,0.00011566,0.58650846,147.12,159.09,3096.18389,1.3676,-60.62022,34.81637,872.67125,610.42032,0.00149388,0.01996189,-0.02490844,0.00052919,0.00013049,0.0003987,0.18578339,9.831e-05,0.59859124,162.31,253.0
1471.13667,2.0652,-54.60006,70.9238,371.18169,405.68169,0.00314456,0.03341359,-0.02455033,0.00128761,0.00079795,0.00048965,0.23566756,0.00030345,0.7832838,84.85,132.7,3096.18389,1.3676,-60.62022,34.81637,872.67125,610.42032,0.00149388,0.01996189,-0.02490844,0.00052919,0.00013049,0.0003987,0.18578339,9.831e-05,0.59859124,162.31,253.0
2287.37494,1.8382,-61.48517,35.19929,696.24829,470.41083,0.00473786,0.0233071,-0.02274621,0.00075832,0.00021504,0.00054328,0.20316029,0.00015406,0.62806441,156.98,169.72,3096.18389,1.3676,-60.62022,34.81637,872.67125,610.42032,0.00149388,0.01996189,-0.02490844,0.00052919,0.00013049,0.0003987,0.18578339,9.831e-05,0.59859124,162.31,253.0
3272.79359,1.6277,-58.31623,63.23829,824.53351,796.82058,0.00117566,0.02623844,-0.02475878,0.00084103,0.00040352,0.00043752,0.24959144,0.00020991,0.6941965,181.7,272.33,2734.5738,1.6983,-46.12741,49.183,757.65229,530.02906,0.0068931,0.02962911,-0.02560698,0.00082211,0.00036626,0.00045585,0.2470309,0.00020309,0.76119868,133.42,227.17
2792.93256,1.5822,-58.76258,31.97135,850.551,500.52227,0.00686393,0.02355436,-0.02149858,0.00070981,0.00017064,0.00053917,0.18260952,0.00012962,0.62022289,161.45,216.89,3052.15694,1.4301,-45.84791,35.25242,816.64912,661.77303,0.00040629,0.01903026,-0.02257629,0.0004372,0.00015868,0.00027852,0.23121479,0.00010109,0.5610318,180.64,233.36
2826.97154,1.8606,-55.47065,68.3316,783.36779,595.95685,0.00357322,0.02931034,-0.03025748,0.00111443,0.00039974,0.00071468,0.2300339,0.00025636,0.80871055,144.86,241.39,2157.00363,1.55,-39.22062,98.15894,536.36287,562.99881,0.00153906,0.02724865,-0.02295419,0.00131405,0.00108628,0.00022777,0.1432889,0.00018829,0.68162869,143.85,164.0
1926.4513,1.8857,-74.44335,85.43126,617.28232,374.34054,0.00338359,0.03223602,-0.04419366,0.00180929,0.0006436,0.00116569,0.22918338,0.00041466,1.00002004,77.12,200.57,3602.82394,1.3547,-58.84894,53.98443,904.554,760.51469,-0.00116481,0.01674394,-0.02246543,0.00046556,0.00016081,0.00030475,0.22610164,0.00010526,0.52673653,229.4,236.87
1706.0532,1.9124,-37.58505,82.57195,449.57628,464.30896,0.00372186,0.02615955,-0.01800386,0.00099434,0.00070216,0.00029218,0.20750055,0.00020633,0.59908486,135.33,120.59,5120.95747,1.3145,-54.28766,57.77091,1253.60935,1011.16877,0.00058178,0.01855355,-0.02169894,0.00059681,0.00022104,0.00037577,0.233197,0.00013917,0.54308189,319.46,314.74
2685.96772,1.8537,-46.2509,61.49618,771.18038,575.09259,0.00347882,0.02561493,-0.02620498,0.00067119,0.0002906,0.00038058,0.24550688,0.00016478,0.70387641,130.65,246.34,2682.50595,1.4804,-46.46731,84.12031,690.46642,629.34114,0.00143063,0.02390936,-0.02323137,0.00111986,0.00073859,0.00038127,0.22454718,0.00025146,0.64180948,193.79,175.79
1933.64214,1.8617,-41.74392,82.94406,500.76307,459.16182,0.00209782,0.02065542,-0.01814116,0.00089021,0.00063824,0.00025198,0.2029335,0.00018065,0.52933687,153.49,115.31,2682.50595,1.4804,-46.46731,84.12031,690.46642,629.34114,0.00143063,0.02390936,-0.02323137,0.00111986,0.00073859,0.00038127,0.22454718,0.00025146,0.64180948,193.79,175.79
2269.11002,1.8136,-47.55554,61.31905,579.90333,519.05037,0.00214591,0.02812927,-0.02688372,0.00070641,0.00040993,0.00029648,0.24355124,0.00017205,0.74942807,96.56,211.18,3273.8288,1.3776,-60.68027,54.30882,804.77581,755.82347,-0.00034371,0.02336001,-0.02558266,0.00073238,0.00024673,0.00048565,0.22339401,0.00016361,0.66495035,161.34,275.67
1829.25059,1.8327,-54.97339,81.29057,544.21045,432.96655,0.00703314,0.03311459,-0.02574953,0.00120749,0.00068433,0.00052317,0.2455467,0.0002965,0.81229483,106.1,167.54,4107.11385,1.4149,-52.72464,53.83917,1186.05618,786.33147,0.00217945,0.01731447,-0.02064931,0.00045283,0.00012694,0.0003259,0.20173762,9.135e-05,0.50732824,267.12,285.2
2438.70364,1.7151,-69.73283,56.30736,639.09268,643.95024,0.00010926,0.02984998,-0.0294071,0.00124222,0.00045049,0.00079173,0.23113464,0.00028712,0.80621072,139.28,220.01,3814.37754,1.3618,-59.45575,35.13443,1079.02322,760.84496,0.00088809,0.01995777,-0.02615636,0.00063141,0.00012623,0.00050518,0.15995437,0.000101,0.61282991,202.75,312.47
2800.08358,1.994,-65.13849,69.44359,552.35477,861.86285,-8.699e-05,0.03423559,-0.02208381,0.00115457,0.00058809,0.00056648,0.24991242,0.00028854,0.7300804,186.05,209.97,4049.20694,1.3992,-50.5932,60.55149,1081.55441,831.41335,0.00054277,0.02012215,-0.02492729,0.00059967,0.00023074,0.00036893,0.23672554,0.00014196,0.60438001,236.39,299.3
