ML_ID	Volume	Estimateddensity	Minimal	Maximal	Positivesurfacearea	Negativesurfacearea	Overallaveragevalue	Positiveaveragevalue	Negativeaveragevalue	Overallvariance	Positivevariance	Negativevariance	Balanceofcharges	Product	Molecularpolarityindex	Nonpolarsurfacearea	Polarsurfacearea	Label
P0670	2685.96772	1.8537	-46.2509	61.49618	771.18038	575.09259	0.00347882	0.02561493	-0.02620498	0.00067119	0.0002906	0.00038058	0.24550688	0.00016478	0.70387641	130.65	246.34	0.0
P0671	3754.68306	1.5267	-52.70595	77.90038	1057.09324	743.95732	0.00429977	0.02216393	-0.02108352	0.00079712	0.0004208	0.00037632	0.24922149	0.00019866	0.59096734	248.97	255.38	1.0
P0673	1933.64214	1.8617	-41.74392	82.94406	500.76307	459.16182	0.00209782	0.02065542	-0.01814116	0.00089021	0.00063824	0.00025198	0.2029335	0.00018065	0.52933687	153.49	115.31	0.0
P0674	2269.11002	1.8136	-47.55554	61.31905	579.90333	519.05037	0.00214591	0.02812927	-0.02688372	0.00070641	0.00040993	0.00029648	0.24355124	0.00017205	0.74942807	96.56	211.18	0.0
P0676	3707.70625	1.6649	-48.79707	40.29803	957.31167	684.73488	0.00239137	0.0207757	-0.02331132	0.00045836	0.00011708	0.00034128	0.19018923	8.717e-05	0.59410768	167.91	291.91	1.0
P0677	2373.40873	2.1489	-26.90637	74.61205	756.76667	490.1027	0.01049243	0.02795727	-0.01647501	0.00067149	0.00053097	0.00014052	0.16547209	0.00011111	0.63794307	153.04	196.12	1.0
P0678	2811.34401	1.5719	-50.3683	69.13072	852.97535	505.69267	0.00454579	0.02394096	-0.02816895	0.00062717	0.00034208	0.00028509	0.24793602	0.0001555	0.69428774	136.0	244.46	1.0
P0679	1829.25059	1.8327	-54.97339	81.29057	544.21045	432.96655	0.00703314	0.03311459	-0.02574953	0.00120749	0.00068433	0.00052317	0.2455467	0.0002965	0.81229483	106.1	167.54	0.0
P0680	3059.6747	1.6861	-64.78413	78.77578	890.48	544.20306	0.00591661	0.03310794	-0.03857659	0.00093838	0.00040678	0.0005316	0.24557644	0.00023044	0.9573592	87.92	313.83	1.0
P0681	2488.7878	2.0903	-56.53764	79.00681	711.77111	507.31621	0.00371992	0.02187158	-0.02174709	0.00101553	0.00048137	0.00053416	0.24932434	0.0002532	0.5937462	183.95	157.43	1.0
P0682	2438.70364	1.7151	-69.73283	56.30736	639.09268	643.95024	0.00010926	0.02984998	-0.0294071	0.00124222	0.00045049	0.00079173	0.23113464	0.00028712	0.80621072	139.28	220.01	0.0
P0683	2800.08358	1.994	-65.13849	69.44359	552.35477	861.86285	-8.699e-05	0.03423559	-0.02208381	0.00115457	0.00058809	0.00056648	0.24991242	0.00028854	0.7300804	186.05	209.97	0.0
P0684	2330.19464	1.718	-72.40241	53.41699	626.77507	590.4539	0.00058639	0.02868383	-0.02923944	0.00124886	0.00041774	0.00083112	0.22260788	0.00027801	0.7878605	134.78	206.08	0.0
P0689	2012.5533	1.8828	-51.72344	55.98098	567.25171	473.64814	0.01017867	0.03280568	-0.01691995	0.00084228	0.00048546	0.00035682	0.24416875	0.00020566	0.6959879	142.55	148.94	0.0
P0690	2703.57997	1.8166	-32.79814	54.62018	630.92539	734.57948	0.00155162	0.02689522	-0.02021583	0.00036942	0.00025758	0.00011184	0.21109153	7.798e-05	0.63408009	118.01	264.37	0.0
P0693	3248.33044	1.7208	-43.71124	49.31251	837.69603	748.57698	0.00321714	0.02163905	-0.01739793	0.00045853	0.00023607	0.00022246	0.24977947	0.00011453	0.53436701	213.97	230.24	0.0
P0694	2967.84333	1.7835	-51.26459	75.57531	749.70315	695.60718	0.00121434	0.03001459	-0.02982564	0.00107069	0.00053021	0.00054048	0.24997698	0.00026765	0.81426406	144.56	260.17	0.0
P0695	1811.95692	1.8255	-39.53891	52.4401	386.45146	550.65798	-0.00050277	0.02569394	-0.0188876	0.00060302	0.00044915	0.00015386	0.19005151	0.0001146	0.59033581	114.27	148.14	0.0
P0696	3551.27961	1.8582	-45.10191	74.20816	1103.79597	595.59746	0.0076969	0.02557865	-0.02544259	0.00078538	0.00035369	0.00043169	0.24753386	0.00019441	0.69473282	180.39	295.48	1.0
P0697	2901.09072	1.6968	-64.07798	40.34163	768.22225	579.71756	-0.00082328	0.02480238	-0.03478154	0.00085796	0.00018922	0.00066874	0.1719055	0.00014749	0.79169294	105.17	272.29	0.0
P0699	1754.41031	1.8087	-53.4715	78.31521	517.40787	419.79929	0.00755254	0.03298305	-0.02379089	0.00104529	0.00059684	0.00044845	0.24496143	0.00025606	0.78547408	100.12	162.33	0.0
P0701	2190.9626	1.6993	-55.7819	76.45331	604.49702	506.73817	0.00548334	0.02981463	-0.02354189	0.00120213	0.00066106	0.00054107	0.24750928	0.00029754	0.73346038	144.98	166.2	0.0
P0702	1648.65679	1.8431	-54.88222	89.87457	373.03811	469.10448	0.00188412	0.04953906	-0.03601172	0.00133151	0.0009177	0.00041381	0.21419765	0.00028521	1.14298246	32.21	203.62	0.0
P0703	2229.86551	1.735	-55.32829	52.81267	606.82025	508.13049	-0.00046216	0.01894885	-0.02364322	0.00061868	0.00014469	0.00047399	0.17917359	0.00011085	0.57384112	138.76	173.46	0.0
P0704	3492.11947	1.7566	-56.45626	49.05972	926.45578	791.51538	0.00048932	0.02411631	-0.02716568	0.00091924	0.00027661	0.00064263	0.21036406	0.00019338	0.69446828	205.28	275.8	1.0
P0705	2803.46339	1.7121	-55.98777	44.72379	746.60547	616.77092	0.00104001	0.02009579	-0.02202714	0.00061525	0.00023041	0.00038484	0.23425033	0.00014412	0.57060923	186.49	195.29	0.0
P0706	1808.8563	1.9465	-42.91873	74.63493	404.65149	535.42817	-0.00179064	0.0283499	-0.02456945	0.00081421	0.00057551	0.0002387	0.2072199	0.00016872	0.71284909	94.39	168.86	0.0
P0708	2907.7331	1.8048	-74.67627	79.44148	661.88041	768.35588	-0.00164629	0.03625554	-0.03429585	0.00174992	0.00079322	0.0009567	0.24781807	0.00043366	0.95791562	131.55	268.96	0.0
P0710	1891.64451	1.7606	-56.7663	77.31809	557.34224	425.19607	0.00755048	0.0342848	-0.02749256	0.00110259	0.0005597	0.00054289	0.24994191	0.00027558	0.8529528	93.89	181.25	0.0
P0711	3716.92686	1.3733	-37.05469	33.75701	1018.27468	702.33578	0.00219312	0.01314855	-0.01369049	0.00018642	9.326e-05	9.316e-05	0.24999992	4.66e-05	0.36380973	327.64	154.18	1.0
P0713	2870.95614	2.0267	-32.0661	51.45735	655.19321	808.38854	0.00309194	0.02325251	-0.01324805	0.00050611	0.0003993	0.00010681	0.16650482	8.427e-05	0.48236782	240.43	169.42	1.0
P0714	2799.59495	1.6185	-38.09113	65.47027	734.08333	621.94586	0.0046066	0.02528934	-0.01980527	0.00042323	0.00028773	0.0001355	0.21765388	9.212e-05	0.61971365	123.76	255.96	1.0
P0716	3134.69523	1.7353	13.66763	139.54665	1525.28007	0.0	0.10384564	0.10384564		0.0028991	0.0028991	0.0	0.0	0.0	2.82578368	0.0	427.12	0.0
P0718	1639.21824	1.922	-58.39231	67.45663	411.73904	436.3465	-0.00018747	0.02749013	-0.0263042	0.00116491	0.00065694	0.00050797	0.24591122	0.00028646	0.73144084	106.75	130.74	0.0
P0719	3066.79568	1.7771	-63.2965	71.866	885.15952	574.9078	0.00552383	0.03180533	-0.03494059	0.00094917	0.00042496	0.0005242	0.24726709	0.0002347	0.89906001	109.15	299.71	1.0
P0720	2401.75611	1.6762	-63.60798	62.20033	629.95273	572.28821	-0.00169039	0.02216561	-0.02795016	0.0009331	0.00027586	0.00065724	0.20823633	0.00019431	0.67808479	142.44	194.22	0.0
P0722	1987.61787	1.9123	-33.86251	45.77177	460.99522	579.25685	-0.00067581	0.02099888	-0.01792537	0.00039311	0.00028878	0.00010434	0.19496919	7.664e-05	0.52483727	134.71	156.59	0.0
P0723	2616.14393	1.7402	-52.03256	43.0984	734.24711	593.58713	0.00370661	0.02251044	-0.01955309	0.00056992	0.0002016	0.00036832	0.22860575	0.00013029	0.57656588	188.33	183.5	1.0
P0725	3078.47275	1.614	-49.57446	33.97022	857.09328	621.66237	0.00560483	0.02369725	-0.0193394	0.00049444	0.00016407	0.00033037	0.22171608	0.00010963	0.59498316	178.25	235.84	1.0
P0726	2824.97054	1.6514	-68.85651	78.0942	756.36596	663.91732	0.00306334	0.02920951	-0.02672361	0.00107703	0.00047679	0.00060024	0.24671565	0.00026572	0.76321032	150.62	247.1	0.0
P0728	3019.44828	1.7753	-57.86592	74.42953	831.09123	646.44055	0.00345563	0.02749253	-0.02744723	0.00104437	0.00038704	0.00065733	0.23325465	0.0002436	0.74757057	163.46	250.3	0.0
P0729	2478.28738	1.7284	-44.42041	32.46487	717.63991	551.61803	0.00410044	0.02362971	-0.02130661	0.0004626	0.00021005	0.00025255	0.24788974	0.00011467	0.615524	141.29	214.14	0.0
P0730	2630.22899	1.6883	-45.8948	33.40637	729.96837	589.88728	0.00340178	0.02303214	-0.02089021	0.00049703	0.00022618	0.00027085	0.24798102	0.00012325	0.60068694	161.41	208.19	0.0
P0733	2299.94553	1.726	-75.53608	68.77255	662.80127	499.68492	0.00122487	0.0236651	-0.02854071	0.00125771	0.00041974	0.00083797	0.222356	0.00027966	0.70098816	149.78	175.75	0.0
P0734	3029.74274	1.5844	-71.07542	53.88765	737.40979	778.87959	-0.00035002	0.02401955	-0.02342207	0.00112633	0.00046843	0.0006579	0.24292528	0.00027361	0.64525374	215.2	209.4	0.0
P0735	3164.777	1.7259	-53.27962	84.73584	911.87338	638.73515	0.00673317	0.03042507	-0.02708995	0.0011511	0.00058639	0.00056472	0.24991143	0.00028767	0.79052474	169.2	265.01	0.0
P0736	2144.04422	1.8466	-42.62536	70.37258	530.89429	543.64323	0.00187375	0.02451477	-0.02023631	0.00071036	0.00043622	0.00027414	0.236985	0.00016834	0.60817866	139.53	161.37	1.0
P0737	2129.87943	1.9582	-39.26155	74.46433	416.88049	671.53955	-0.00261348	0.02458175	-0.01949583	0.0007685	0.00061147	0.00015702	0.16257511	0.00012494	0.58351581	139.51	165.28	0.0
P0738	3074.69795	1.6996	-93.14285	90.46889	781.38089	783.86102	0.00126384	0.03733358	-0.03469179	0.00179716	0.0007076	0.00108956	0.23870775	0.000429	0.97989799	130.58	307.73	0.0
P0740	3041.71153	1.7072	-56.73252	50.40472	759.28863	695.70104	-0.00307262	0.01577267	-0.02364038	0.00053049	0.0001089	0.00042159	0.16314014	8.654e-05	0.53156363	208.81	198.63	0.0
P0741	2663.95124	1.8622	-38.78712	89.65329	642.46151	658.93112	0.00698967	0.03657371	-0.02185493	0.00124987	0.00096992	0.00027995	0.17381362	0.00021724	0.79242764	148.34	216.08	1.0
P0742	1515.43162	1.9753	-88.34245	94.79973	428.17478	368.11434	0.00222794	0.03659395	-0.03774512	0.00307113	0.00158896	0.00148216	0.24969767	0.00076685	1.01025317	103.55	119.44	0.0
P0743	3538.89876	1.7999	-56.23247	60.48975	866.02507	829.29679	0.00350877	0.03268031	-0.02695474	0.00100103	0.00044798	0.00055306	0.24724527	0.0002475	0.81306377	162.25	312.49	0.0
P0749	2860.27931	1.6978	-54.61173	73.6668	647.93235	784.91559	0.00189723	0.02639361	-0.01832405	0.0007695	0.00045716	0.00031234	0.24114548	0.00018556	0.59791827	189.93	211.31	0.0
P0750	2069.22099	1.8153	-56.55186	55.91106	621.42549	429.88407	0.00087951	0.02135873	-0.02872455	0.00090396	0.0001946	0.00070937	0.16892875	0.00015271	0.66315875	117.89	176.51	0.0
P0752	3873.99009	1.601	-56.34835	51.60437	868.03766	914.93364	0.00129082	0.03134243	-0.02722045	0.00089403	0.00045701	0.00043702	0.24987499	0.00022339	0.79531333	173.22	326.06	1.0
P0753	2635.89432	1.7673	-41.46427	36.35241	825.48588	474.81936	0.00657084	0.02285559	-0.02174061	0.00051359	0.00021143	0.00030216	0.24219806	0.00012439	0.61085315	151.09	213.03	1.0
P0759	3763.25362	1.532	-52.38412	31.75684	1039.32587	706.75207	0.0028877	0.01854599	-0.02013887	0.00047307	0.0001205	0.00035257	0.18983771	8.981e-05	0.52220645	242.94	246.01	1.0
P0760	2162.16299	1.8122	-61.32247	53.15728	546.99809	498.60079	0.00165951	0.02613006	-0.0251863	0.00098588	0.00041774	0.00056814	0.24418225	0.00024073	0.69878898	120.99	171.81	0.0
P0761	1849.15225	1.8252	-40.8489	85.4202	498.69719	438.48258	0.00393694	0.02329052	-0.01807437	0.00106127	0.00076592	0.00029534	0.20084623	0.00021315	0.5673579	152.48	109.96	0.0
P0762	2644.35994	1.7725	-46.55119	40.41575	602.86991	700.89075	0.00128442	0.03285676	-0.02587248	0.00044573	0.00025595	0.00018978	0.24449054	0.00010898	0.7919076	68.77	296.32	1.0
P0764	3150.98878	1.758	-47.72279	45.83867	757.14923	795.321	0.00183952	0.02224008	-0.0175819	0.00051497	0.00028161	0.00023336	0.24780516	0.00012761	0.5402472	214.23	220.5	0.0
P0765	2689.29146	1.7514	-64.16245	86.84158	692.35476	572.75779	0.00296578	0.0333947	-0.03381697	0.00123037	0.00070791	0.00052247	0.244321	0.00030061	0.91391824	103.37	250.9	1.0
P0767	2139.35664	2.044	-69.53099	102.23041	622.52226	454.09796	0.00493334	0.02908768	-0.02817981	0.00179803	0.00105255	0.00074548	0.24270838	0.0004364	0.78109624	133.39	168.1	1.0
P0769	976.25199	2.0898	-30.08573	41.76906	228.2445	354.96059	0.00313343	0.03754467	-0.01899347	0.00047528	0.00037364	0.00010164	0.168119	7.99e-05	0.71439977	53.38	109.93	0.0
P0770	3532.18572	1.7285	-45.09977	45.04463	769.20937	952.40006	0.00016273	0.02162571	-0.01717192	0.00045602	0.00022791	0.00022811	0.24999995	0.00011401	0.5214206	244.82	237.28	0.0
P0771	3534.36842	1.7197	-58.04832	56.61627	936.81807	806.0404	0.00383432	0.02693104	-0.02300978	0.00071198	0.00029812	0.00041386	0.24339332	0.00017329	0.68348275	182.62	305.43	0.0
P0773	1414.55067	2.6779	-2.84747	23.25169	391.87012	370.51507	0.00266255	0.00660084	-0.00150273	4.265e-05	4.177e-05	8.8e-07	0.02026748	8.6e-07	0.11219759	203.22	10.26	0.0
P0774	3000.89884	1.8626	-48.67458	70.11534	828.41363	613.29051	0.00499728	0.02445834	-0.02129013	0.000874	0.00040251	0.00047149	0.24844266	0.00021714	0.62887158	197.65	206.07	1.0
P0776	2054.30076	1.7358	-57.54921	80.26481	550.47455	526.42058	0.00621833	0.03513404	-0.02401863	0.00133382	0.00079207	0.00054176	0.24119549	0.00032171	0.80819092	137.64	163.92	0.0
P0777	1993.17649	1.8454	-45.28348	70.42012	618.27326	448.68815	0.00881241	0.03711736	-0.03019061	0.00114358	0.00068671	0.00045687	0.23990136	0.00027435	0.93075077	85.31	213.47	0.0
P0778	1550.2947	2.1114	-46.82908	71.8006	412.15981	426.91662	0.00350459	0.02941672	-0.02151186	0.00071284	0.00046403	0.00024881	0.22721087	0.00016196	0.69102714	83.49	151.47	0.0
P0779	3006.97279	1.7192	-48.06649	93.32944	723.96741	776.85245	0.00290465	0.02865604	-0.02109368	0.00106162	0.00078083	0.00028079	0.19453412	0.00020652	0.67325376	181.02	239.25	0.0
P0783	3041.91807	1.6406	-59.38422	62.28221	765.76629	737.01886	0.00093757	0.02646088	-0.02558128	0.00086632	0.00039639	0.00046993	0.24819869	0.00021502	0.70829846	165.0	255.82	0.0
P0784	1995.05861	1.9223	-36.70639	39.35538	534.42666	488.89278	0.00184987	0.02137969	-0.01949889	0.00036401	0.00024239	0.00012162	0.22248446	8.099e-05	0.55731995	120.09	166.46	1.0
P0786	3541.64487	1.5329	-53.0823	32.44803	998.88091	634.29424	0.00492832	0.01941147	-0.01787961	0.00045978	0.00011956	0.00034022	0.19241529	8.847e-05	0.51202363	220.41	236.93	0.0
P0787	1823.82544	1.875	-46.61068	70.46855	497.37467	452.99428	0.00439095	0.02671651	-0.02012188	0.00075984	0.00043737	0.00032247	0.24428363	0.00018562	0.64145871	116.58	149.55	0.0
P0788	2647.82267	1.7321	-52.85558	59.93287	637.42187	706.34961	0.00148027	0.02542941	-0.02013183	0.0007701	0.00041048	0.00035962	0.24890942	0.00019169	0.61619516	175.86	200.43	1.0
P0790	2879.33395	1.4882	-37.35385	31.88522	920.21804	478.10543	0.00467538	0.01438154	-0.01400624	0.00020639	0.00010047	0.00010591	0.24982628	5.156e-05	0.38784977	244.65	146.92	1.0
P0791	3435.02915	1.5217	-38.76187	33.04876	889.68784	672.21152	0.00373012	0.01750187	-0.01449711	0.0002309	0.00013103	9.987e-05	0.24544711	5.667e-05	0.44106053	232.23	205.15	1.0
P0792	3276.36412	1.8239	-54.65455	78.99885	778.25241	793.56041	0.00380965	0.02628399	-0.01823115	0.00079313	0.00052024	0.00027288	0.22568318	0.000179	0.60459218	200.99	239.16	1.0
P0793	2212.47818	1.7943	-41.18867	30.4108	639.67219	480.73755	0.00342026	0.02018243	-0.01888358	0.00035205	0.00016301	0.00018904	0.24863309	8.753e-05	0.53402689	148.33	165.41	0.0
P0794	2433.41173	1.7326	-51.49022	56.66929	577.97015	654.94078	-0.0009122	0.02990825	-0.02811053	0.0006667	0.00034844	0.00031826	0.24948802	0.00016633	0.78785863	98.84	246.41	0.0
P0796	1854.26819	1.7356	-49.60121	50.06168	488.87405	456.72114	0.00304168	0.02799754	-0.02367105	0.0006281	0.00031021	0.00031788	0.24996272	0.000157	0.70498849	85.95	178.84	0.0
P0797	2171.50284	1.7918	-65.95256	53.37577	604.89287	531.00477	0.00312763	0.03046819	-0.02801732	0.00129175	0.00058802	0.00070373	0.24799409	0.00032035	0.79790498	125.4	192.69	0.0
P0798	2994.10549	1.7043	-37.63707	45.88187	796.61321	673.0329	0.00463461	0.02704475	-0.02189041	0.00046871	0.00027411	0.0001946	0.24280729	0.00011381	0.67169368	128.47	283.08	0.0
P0799	2999.57887	1.7461	-44.11352	41.45382	933.71187	504.37927	0.01006394	0.02896687	-0.02492934	0.00078173	0.00032002	0.00046171	0.24178657	0.00018901	0.74969526	143.45	259.26	0.0
P0800	3386.48255	1.6558	-49.68392	36.72039	997.46517	654.77444	0.00617416	0.02759667	-0.02646029	0.00055413	0.00019588	0.00035825	0.22853579	0.00012664	0.73868911	118.57	344.1	1.0
P0802	2942.37305	1.6427	-72.75959	63.44453	783.18737	743.80974	-0.00054292	0.03274289	-0.0355909	0.00159169	0.00057039	0.0010213	0.22993635	0.00036599	0.92872917	144.42	283.19	0.0
P0803	3032.82158	1.6714	-53.73464	76.83786	685.92742	817.00153	0.00126091	0.03779725	-0.02941378	0.00107438	0.00070192	0.00037246	0.22649153	0.00024334	0.9045049	103.43	317.43	1.0
P0805	2147.57503	1.8274	-47.83962	50.46547	551.39275	523.5054	0.00127022	0.0257112	-0.02447275	0.00061513	0.00029671	0.00031841	0.24968885	0.00015359	0.6832245	108.51	192.49	0.0
P0806	3368.75035	1.6247	-64.76271	80.11141	1024.24914	555.48071	0.00601974	0.0297597	-0.03775429	0.00103071	0.00048047	0.00055024	0.24885459	0.0002565	0.88629759	137.06	305.31	1.0
P0807	3215.11925	1.6535	-65.53787	77.67949	956.52215	551.86356	0.00611818	0.03220922	-0.03910433	0.00089315	0.00034932	0.00054382	0.23814422	0.0002127	0.94510274	87.53	334.86	1.0
P0809	2775.3709	1.5398	-52.40648	54.79377	883.20496	464.8378	0.00699588	0.02000153	-0.01771523	0.00058646	0.00026442	0.00032205	0.24758592	0.0001452	0.52281672	220.34	157.15	1.0
P0810	2191.02985	1.7861	-48.69707	36.61213	513.58301	590.16788	-0.00218633	0.02229871	-0.02349399	0.00039883	0.00015392	0.00024491	0.23698931	9.452e-05	0.62416974	106.28	202.8	0.0
P0811	2225.92144	2.0299	-37.6617	76.65586	620.21835	504.00313	0.00570077	0.02923513	-0.02326025	0.00072217	0.0005471	0.00017508	0.18365842	0.00013263	0.72263942	114.59	200.22	1.0
P0813	1671.4835	1.8314	-47.66317	58.43341	396.78263	437.1075	-0.00025948	0.02699762	-0.025002	0.00070733	0.00045289	0.00025444	0.23032059	0.00016291	0.70617772	78.72	154.8	0.0
P0814	2569.95321	2.028	-27.85724	38.79649	712.85396	537.16051	0.0065251	0.02202187	-0.01404033	0.00037511	0.00023845	0.00013666	0.23159152	8.687e-05	0.50591451	186.58	163.46	1.0
P0815	1873.62979	1.8014	-46.86836	76.40735	493.66339	492.99658	0.00489388	0.02998307	-0.02022925	0.00106745	0.00069287	0.00037458	0.22777294	0.00024314	0.68326307	139.27	137.02	0.0
P0816	2271.12348	1.7676	-48.2447	79.60393	579.15736	538.45387	0.00429342	0.02952276	-0.02284309	0.00122433	0.00078225	0.00044208	0.23070142	0.00028245	0.71578353	149.86	163.1	0.0
P0817	1987.32616	1.7999	-39.00802	79.56916	550.10075	451.72856	0.0022879	0.02017283	-0.0194918	0.00082945	0.00050733	0.00032212	0.23753631	0.00019702	0.54057464	157.0	123.54	0.0
P0819	3168.28993	1.6602	-42.92831	59.20513	860.69482	667.60008	0.00465638	0.02604714	-0.02292138	0.00056958	0.0003153	0.00025427	0.24712979	0.00014076	0.67162384	148.7	279.27	1.0
P0823	2780.22078	1.6619	-34.24661	49.10541	627.98816	690.35956	0.00078839	0.02188718	-0.0184042	0.00038433	0.00025577	0.00012856	0.22261138	8.556e-05	0.54595006	166.88	202.29	1.0
P0824	2504.321	1.7508	-47.1414	67.46905	709.6225	578.76457	0.0044357	0.0268068	-0.02299347	0.00097917	0.00056796	0.00041121	0.24359275	0.00023852	0.68283677	161.23	199.56	0.0
P0825	2099.10579	1.7629	-48.53252	77.02671	456.39632	583.92739	0.00095781	0.02601379	-0.01862589	0.00112363	0.00081029	0.00031334	0.20109884	0.00022596	0.59503155	163.72	127.6	0.0
P0827	2952.00991	1.8502	-56.18934	51.97011	802.01199	630.1178	0.00125009	0.02409672	-0.02782902	0.00093153	0.00028044	0.00065109	0.21041934	0.00019601	0.70039067	162.67	238.37	0.0
P0829	4393.53559	1.6032	-50.27062	51.46032	1242.59488	851.75968	0.00380574	0.02587617	-0.02839184	0.00083433	0.00029203	0.0005423	0.22750605	0.00018982	0.73196649	213.57	372.91	1.0
P0831	2358.85396	1.7921	-39.99097	44.0173	574.57582	619.73823	0.00280997	0.02077925	-0.01384982	0.0003757	0.00021351	0.00016219	0.24533478	9.217e-05	0.46758725	191.04	143.41	0.0
P0832	2286.7812	1.7702	-40.92247	44.90483	588.53599	569.55057	0.00295551	0.02324186	-0.01800708	0.00040292	0.00021973	0.0001832	0.2479447	9.99e-05	0.56238801	133.91	190.39	0.0
P0833	3090.95938	1.7017	-41.38233	55.8257	763.62553	740.26947	0.00418716	0.02741026	-0.01976864	0.00073327	0.00048665	0.00024661	0.22320954	0.00016367	0.64351629	183.58	237.55	0.0
P0834	2816.54314	1.8949	-50.4206	61.81725	864.00747	580.51157	0.00594125	0.02552593	-0.0232077	0.00088885	0.00034935	0.0005395	0.23855874	0.00021204	0.66924477	169.65	234.86	0.0
P0836	2597.1794	1.8308	-49.36361	59.38586	718.1544	514.44033	0.00674779	0.03040924	-0.0262834	0.00063828	0.00029525	0.00034303	0.24859921	0.00015868	0.78062016	96.4	248.76	0.0
P0839	2638.7225	1.8018	-48.26064	39.58711	707.12203	584.65859	0.00644935	0.02600347	-0.0172006	0.00052567	0.00023392	0.00029175	0.24697413	0.00012983	0.5991756	161.52	200.22	1.0
P0840	3718.17269	1.6259	-57.7644	51.57819	857.14324	867.04196	0.00178255	0.03184446	-0.02793615	0.00093503	0.00045552	0.00047952	0.24983536	0.0002336	0.81305124	165.38	317.44	1.0
P0842	2473.25363	1.7139	-50.22188	68.70928	653.22867	610.34775	0.0037303	0.02774052	-0.02196678	0.00070172	0.00042102	0.0002807	0.24000212	0.00016841	0.67896809	127.36	226.48	0.0
P0844	2010.91812	1.9183	-62.33199	42.4853	638.96087	381.55758	0.00355044	0.02240272	-0.02801982	0.00116623	0.00032199	0.00084424	0.19986661	0.00023309	0.66675709	140.26	145.51	0.0
P0845	3311.86666	1.6155	-50.89647	35.16812	906.55948	646.69863	0.00508634	0.02189248	-0.01847295	0.00051356	0.00017458	0.00033897	0.22438403	0.00011523	0.55698315	208.73	226.23	0.0
P0846	3595.18961	1.6564	-76.40475	91.84607	897.36393	877.4413	0.00090693	0.02740827	-0.02619612	0.00107644	0.00058953	0.00048691	0.2477281	0.00026666	0.7295099	177.35	319.64	0.0
P0847	3315.38728	1.6541	-49.50972	92.782	833.30121	807.09225	0.00242396	0.02603988	-0.02195886	0.00100425	0.00071759	0.00028666	0.20396787	0.00020484	0.65394322	209.03	250.33	1.0
P0848	2582.92307	1.7668	-45.49251	43.41581	693.14815	554.85988	0.00499453	0.03018297	-0.02647166	0.00035471	0.00018755	0.00016717	0.2491747	8.839e-05	0.77642065	55.91	293.57	0.0
P0849	2789.2531	1.8133	-59.92174	100.61261	873.81424	494.04027	0.00999391	0.03575978	-0.03557846	0.00226026	0.00120346	0.0010568	0.24894757	0.00056269	0.97129115	154.91	228.13	0.0
P0850	2872.16811	1.5544	-44.33185	47.9611	847.72663	538.95004	0.00658621	0.02685263	-0.02529129	0.00077842	0.00036569	0.00041273	0.24908724	0.00019389	0.71418436	152.06	236.25	1.0
P0851	3647.29322	1.5469	-52.65731	34.3361	1065.58332	632.01266	0.00725887	0.02524259	-0.02306195	0.00063893	0.0001822	0.00045674	0.20384188	0.00013024	0.66479427	181.21	294.16	1.0
P0852	3116.45938	1.7056	-55.4866	42.39114	739.67396	778.38936	0.00109778	0.02449311	-0.02113393	0.0005986	0.00025574	0.00034286	0.24470413	0.00014648	0.61962182	185.36	239.74	0.0
P0853	3407.94385	1.6029	-38.5993	41.23667	806.15605	831.65925	0.00052007	0.01898565	-0.01737925	0.0003259	0.00018349	0.00014241	0.24602831	8.018e-05	0.49442925	225.45	233.19	1.0
P0854	2930.94588	1.6456	-52.65501	44.22042	857.50506	541.77752	0.00778429	0.02907089	-0.02590733	0.00091056	0.00031415	0.00059641	0.22597582	0.00020576	0.7577287	151.35	240.49	0.0
P0856	2476.32526	1.757	-56.99681	31.52968	675.55222	570.10053	-0.00131121	0.01857603	-0.02487701	0.00053361	0.00013449	0.00039913	0.18851225	0.00010059	0.58395125	146.16	202.66	0.0
P0857	2483.84	1.923	-50.51031	35.91474	689.57969	563.30619	0.00173955	0.02089111	-0.02170512	0.0004572	0.00018125	0.00027595	0.23927375	0.0001094	0.57843494	135.86	214.98	0.0
P0859	3862.9621	1.5766	-57.74872	63.17137	975.72846	828.29577	0.0025987	0.02580723	-0.02474084	0.00078253	0.00030491	0.00047762	0.23782192	0.0001861	0.68892717	200.31	304.87	0.0
P0863	3439.97715	1.5683	-49.48769	37.1772	1064.49816	585.57198	0.00923877	0.02704514	-0.02313104	0.00079048	0.00026107	0.00052941	0.22119086	0.00017485	0.69813844	179.15	282.92	1.0
P0864	3254.33928	1.8153	-41.08148	58.47602	778.63017	797.39133	0.00204382	0.02269691	-0.01812334	0.00046456	0.00022076	0.0002438	0.24938499	0.00011585	0.55464702	210.44	230.89	0.0
P0865	2618.19512	1.8246	-50.96723	41.08047	615.06369	696.32616	0.00041942	0.03069295	-0.02632113	0.00051824	0.00022726	0.00029098	0.246221	0.0001276	0.77203011	73.79	293.44	0.0
P0866	4217.69765	1.5371	-52.76882	37.92979	1161.57795	815.04641	0.00521784	0.02480663	-0.02269948	0.00066113	0.00023296	0.00042817	0.2282033	0.00015087	0.65137965	217.01	336.5	1.0
P0867	2230.67325	1.7343	-54.88075	52.34843	607.99342	508.00877	-0.00085465	0.01793029	-0.02333678	0.00061166	0.00014933	0.00046232	0.18453969	0.00011287	0.55487667	150.83	161.68	0.0
